family,case,tier,fixture_bytes,fixture_files,fixture_profile,seed,sample_count,timer,elapsed_ns,status,verification,target_ns,target_status,preparation_wall_ns,command_wall_ns,create_ns,exec_ns,sdk_edit_ns,commit_ns,visibility_ns,end_ns,host_peak_rss_bytes,container_peak_bytes,host_cpu_ns,host_cpu_scope,container_cpu_ns,verification_wall_seconds,apply_ns,git_first_status_ns,git_diff_ns,git_add_ns,git_cached_check_ns,git_commit_ns,git_final_status_ns,previous_elapsed_ns,difference_ns,difference_percent,resource_status,cleanup_status,cleanup_wall_ns,source_identity,product_identity,harness_identity,input_identity,image,proof_evidence,evidence,comparison_eligibility,comparison_reason,historical_checkpoint
dedup_cross_file,dedup-cross-file-unique-100,100,104857600,100,registered-fixture,1,1,pure_call_sum_ns,296812834,PASS,PASS,15000000000,PASS,1715055667,704969708,,,,,,,63029248,5926912,,unavailable: no host CPU counter in this route receipt,15302000,4.967885416990612,,,,,,,,93266750,203546084,218.24078141459844,PASS,PASS,351490375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,8466c9c4685e2423c774f8b1ab1dde3298e09775ea49252f84b269d69ee72b9f,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-unique-100/verification.json,performance/dedup_cross_file/dedup-cross-file-unique-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-unique-500,500,524288000,500,registered-fixture,1,1,pure_call_sum_ns,1442647875,PASS,PASS,15000000000,PASS,5528014833,1924946875,,,,,,,66404352,5656576,,unavailable: no host CPU counter in this route receipt,14547000,16.35377650000737,,,,,,,,444949333,997698542,224.2274497352713,PASS,PASS,364284500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,526fe636c3832f3540f9bdc0a4bbda75c771e6810c51eed409caeeb3fb3fd572,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-unique-500/verification.json,performance/dedup_cross_file/dedup-cross-file-unique-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-identical-10,10,10485760,10,registered-fixture,1,1,pure_call_sum_ns,19477583,PASS,PASS,15000000000,PASS,818119542,444909542,,,,,,,18907136,5668864,,unavailable: no host CPU counter in this route receipt,15753000,2.0977917080017505,,,,,,,,18395375,1082208,5.8830439716504825,PASS,PASS,400455208,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,6ea626325ad8b5d6e8f780af1cd96fb84faf76f81a3c176909197a298ae7e490,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-identical-10/verification.json,performance/dedup_cross_file/dedup-cross-file-identical-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-identical-100,100,104857600,100,registered-fixture,1,1,pure_call_sum_ns,125687167,PASS,PASS,15000000000,PASS,1608345250,548989417,,,,,,,23281664,5431296,,unavailable: no host CPU counter in this route receipt,14807000,3.78707145799126,,,,,,,,28959584,96727583,334.00888286240576,PASS,PASS,344373250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,d6b8f7c8247a59c4f41834106619c7f9cfe45ac5028851eb17c961f1dd2a1435,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-identical-100/verification.json,performance/dedup_cross_file/dedup-cross-file-identical-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-identical-500,500,524288000,500,registered-fixture,1,1,pure_call_sum_ns,682648958,PASS,PASS,15000000000,PASS,5621137792,1081974375,,,,,,,24051712,5398528,,unavailable: no host CPU counter in this route receipt,15282000,11.414002584002446,,,,,,,,110630125,572018833,517.0552171029365,PASS,PASS,387009250,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,16d607d27f8e57a92a9539b30b9340ec2bcf894209d41c6d4ef50f2d2f433ed3,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-identical-500/verification.json,performance/dedup_cross_file/dedup-cross-file-identical-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-mixed-10,10,10485760,10,registered-fixture,1,1,pure_call_sum_ns,30754875,PASS,PASS,15000000000,PASS,728440958,440464667,,,,,,,29147136,5672960,,unavailable: no host CPU counter in this route receipt,14935000,2.191850917006377,,,,,,,,24046375,6708500,27.898175920486974,PASS,PASS,349006000,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,959095b2059776153232e68d47d2297b72c689a7b655f241970e201154ea499f,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-mixed-10/verification.json,performance/dedup_cross_file/dedup-cross-file-mixed-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-mixed-100,100,104857600,100,registered-fixture,1,1,pure_call_sum_ns,296842625,PASS,PASS,15000000000,PASS,1603963500,766192500,,,,,,,63242240,5398528,,unavailable: no host CPU counter in this route receipt,16026000,4.619159499998204,,,,,,,,113943625,182899000,160.51709781920664,PASS,PASS,353865459,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,b0ee5860798fd072f12f6086366b02d0282718eecb2d2cb06cb120c6f0f8e101,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-mixed-100/verification.json,performance/dedup_cross_file/dedup-cross-file-mixed-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cross_file,dedup-cross-file-mixed-500,500,524288000,500,registered-fixture,1,1,pure_call_sum_ns,1350345000,PASS,PASS,15000000000,PASS,5722037667,2044641833,,,,,,,66945024,5685248,,unavailable: no host CPU counter in this route receipt,16287000,15.386793124998803,,,,,,,,541992375,808352625,149.14464894455386,PASS,PASS,356657042,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,af798871942d0dd42346a67e9a4b7a6784d0103fe537103e64523af6de852840,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cross_file/dedup-cross-file-mixed-500/verification.json,performance/dedup_cross_file/dedup-cross-file-mixed-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-overwrite-1,1,2097152,2,registered-fixture,1,1,pure_call_sum_ns,7247375,PASS,PASS,15000000000,PASS,599556750,441447250,,,,,,,15335424,5660672,,unavailable: no host CPU counter in this route receipt,14144000,1.8937429999932647,,,,,,,,4002292,3245083,81.08061580714251,PASS,PASS,348636291,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,014d84f7f7ea61c58d9c28f95c05933f815065efc9f455e8752de1ee87b4e163,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-overwrite-1/verification.json,performance/dedup_cdc_locality/dedup-cdc-overwrite-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-overwrite-10,10,11534336,11,registered-fixture,1,1,pure_call_sum_ns,19061417,PASS,PASS,15000000000,PASS,962885916,391779583,,,,,,,18415616,5869568,,unavailable: no host CPU counter in this route receipt,14913000,2.3053038330108393,,,,,,,,20448459,-1387042,-6.783112605209028,PASS,PASS,340850458,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,99327281c86bc779d00afa54a824e1bfae6f903557a02db921cc754f5e777082,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-overwrite-10/verification.json,performance/dedup_cdc_locality/dedup-cdc-overwrite-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-overwrite-100,100,105906176,101,registered-fixture,1,1,pure_call_sum_ns,143658542,PASS,PASS,15000000000,PASS,2144046000,545528167,,,,,,,29081600,5656576,,unavailable: no host CPU counter in this route receipt,16213000,5.526330166001571,,,,,,,,30952625,112705917,364.1239377920289,PASS,PASS,398162500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,6aa7abed7c0136a5da34ba34d692c31a22f64b35fe9d508dc7f559c998dbd0bd,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-overwrite-100/verification.json,performance/dedup_cdc_locality/dedup-cdc-overwrite-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-overwrite-500,500,525336576,501,registered-fixture,1,1,pure_call_sum_ns,769798750,PASS,PASS,15000000000,PASS,7984531084,1193249833,,,,,,,40534016,5398528,,unavailable: no host CPU counter in this route receipt,16397000,19.509087458005524,,,,,,,,122035083,647763667,530.801185262438,PASS,PASS,342487500,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,edee2b3e69e3e01c4d13356c6419259d56cbdf56c5f35df2fc34beca9b0c6528,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-overwrite-500/verification.json,performance/dedup_cdc_locality/dedup-cdc-overwrite-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-insert-1,1,2101248,2,registered-fixture,1,1,pure_call_sum_ns,5957917,PASS,PASS,15000000000,PASS,728843667,393328750,,,,,,,16842752,5931008,,unavailable: no host CPU counter in this route receipt,14400000,2.075602833996527,,,,,,,,3897167,2060750,52.87815482374761,PASS,PASS,344531416,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,2381faffe21212b8b9f167c5a0550134a7b8f9bca732477d633cb5a0a458a345,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-insert-1/verification.json,performance/dedup_cdc_locality/dedup-cdc-insert-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-insert-10,10,11575296,11,registered-fixture,1,1,pure_call_sum_ns,19470709,PASS,PASS,15000000000,PASS,728222291,388122542,,,,,,,20283392,5664768,,unavailable: no host CPU counter in this route receipt,14438000,2.1921925000060583,,,,,,,,18057833,1412876,7.824172479610372,PASS,PASS,341201375,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,17d83616cb5bede2d5a30839ec1af624e45e8eba77d7647324c5074ee46c364b,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-insert-10/verification.json,performance/dedup_cdc_locality/dedup-cdc-insert-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-insert-100,100,106315776,101,registered-fixture,1,1,pure_call_sum_ns,158100250,PASS,PASS,15000000000,PASS,2220654125,549049333,,,,,,,30851072,5918720,,unavailable: no host CPU counter in this route receipt,15241000,5.522222375002457,,,,,,,,34183250,123917000,362.50795345673686,PASS,PASS,351118583,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,497db35f613646765c10b748a6cafc8eb48f8b37ac8d046a7eb642e850d14ed9,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-insert-100/verification.json,performance/dedup_cdc_locality/dedup-cdc-insert-100/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-insert-500,500,527384576,501,registered-fixture,1,1,pure_call_sum_ns,775264250,PASS,PASS,15000000000,PASS,8174043334,1179416500,,,,,,,44351488,5595136,,unavailable: no host CPU counter in this route receipt,16062000,19.590034375010873,,,,,,,,136775833,638488417,466.8137659962195,PASS,PASS,395190542,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,c2ab7b3bd63b6acda5edb1285af7037230c203b4e1c1e5426e8e7aab3e45fba7,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-insert-500/verification.json,performance/dedup_cdc_locality/dedup-cdc-insert-500/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-delete-1,1,2093056,2,registered-fixture,1,1,pure_call_sum_ns,6297917,PASS,PASS,15000000000,PASS,608233125,388186459,,,,,,,16646144,5394432,,unavailable: no host CPU counter in this route receipt,14535000,1.823948291988927,,,,,,,,4411750,1886167,42.75326117753726,PASS,PASS,396000750,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,01d624bfe7ff8d70126de9130de55639a868ea8dd8f496ce05367c28604b164b,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-delete-1/verification.json,performance/dedup_cdc_locality/dedup-cdc-delete-1/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
dedup_cdc_locality,dedup-cdc-delete-10,10,11493376,11,registered-fixture,1,1,pure_call_sum_ns,19955209,PASS,PASS,15000000000,PASS,776027666,443390125,,,,,,,21282816,5337088,,unavailable: no host CPU counter in this route receipt,14193000,2.2334594999992987,,,,,,,,18224917,1730292,9.494100851049144,PASS,PASS,345673833,f592c3ae20935d7623d465e8aacf22703c6861876d758117adba705110f2d0fc,446df40465ad55181b95112968f999534c7d6cb1a2f4d22b4014ecdda120b493,c2cb953968812a9e401ea362c4aa6cdeea9e03453fbdcaa651cfb01734914405,285806c8615ae80dcf272c3a7b6de9f5777272910fb3a0aeccb6a2c58c656e75,sha256:8e74a58284a6e8c22ac9cbf60231f69217c3cae31c231ef17b0afd81726b8249,verification/dedup_cdc_locality/dedup-cdc-delete-10/verification.json,performance/dedup_cdc_locality/dedup-cdc-delete-10/perf.jsonl,directly-comparable,"Identical family, fixture generator, schedule, operation and timer source at v0.1.3 and candidate; runtime recipe/content and timer validation required. Optional endurance unexecuted historically.",9f5a641d223606c45e5e6aa8a20094c12f9139a1
